Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,Market_Cap,SMA_20,SMA_50,RSI_14
15/02/2005,69.79,69.16,69.85,69,5011415,-0.9027,0.85,274551247.6,74.011,75.363,27.35
16/02/2005,69.16,68.95,70.78,67.99,2669281,-0.3036,2.79,303093377.8,73.612,75.161,26.78
17/02/2005,68.95,70.76,71.03,68.41,3428807,2.6251,2.62,137192740.2,73.321,75.037,38.6
18/02/2005,70.76,69.64,71.09,69.61,8294494,-1.5828,1.48,95941277.88,72.974,74.848,34.85
21/02/2005,69.64,68.8,71.17,68.69,4482120,-1.2062,2.48,314639601.7,72.535,74.649,32.32
22/02/2005,68.8,70.33,70.46,68.06,1641234,2.2238,2.4,154759574.9,72.198,74.494,40.77
23/02/2005,70.33,69.2,71.63,68.23,2675507,-1.6067,3.4,291132175.1,71.81,74.337,37.08
24/02/2005,69.2,67.86,70.33,64.89,1233601,-1.9364,5.44,324856989.4,71.34,74.165,33.25
25/02/2005,67.86,68.37,68.53,66.88,1078498,0.7515,1.65,73189429.02,70.994,73.992,35.96
28/02/2005,68.37,68.54,69.61,67.58,7372206,0.2486,2.03,236122957.4,70.71,73.85,36.89
01/03/2005,68.54,67.48,70.17,67.21,7250980,-1.5465,2.96,270775501.3,70.398,73.666,33.63
02/03/2005,67.48,67.33,68.49,66.8,4055849,-0.2223,1.69,230651617.8,70.071,73.475,33.19
03/03/2005,67.33,67.19,67.4,66.6,5385611,-0.2079,0.8,276916024.3,69.743,73.298,32.75
04/03/2005,67.19,67.15,67.41,66.1,2472123,-0.0595,1.31,308160391.1,69.424,73.15,32.62
07/03/2005,67.15,65.9,68.88,65.48,332059,-1.8615,3.4,104266132.1,69.072,72.94,28.73
08/03/2005,65.9,66.3,66.77,65.26,2425323,0.607,1.51,142221800.3,68.729,72.746,31.54
09/03/2005,66.3,66.35,67.8,66.05,5875014,0.0754,1.75,111610905.6,68.438,72.58,31.91
10/03/2005,66.35,67.4,69.02,65.24,762550,1.5825,3.78,108972011.1,68.285,72.425,39.18
11/03/2005,67.4,67.19,67.86,66.35,4714681,-0.3116,1.51,205374687.5,68.184,72.246,38.3
14/03/2005,67.19,67.02,67.53,64.76,4359629,-0.253,2.77,229934261.9,68.046,72.059,37.56
15/03/2005,67.02,66.45,69.45,64.59,8456545,-0.8505,4.86,182966580.8,67.91,71.889,35.12
16/03/2005,66.45,67.6,67.62,66.23,7256449,1.7306,1.39,294276729.7,67.843,71.717,43.15
17/03/2005,67.6,65.98,67.68,65.51,9118714,-2.3964,2.17,204346936.6,67.604,71.493,36.33
18/03/2005,65.98,65.75,67.29,64.77,7520906,-0.3486,2.52,174607606.4,67.41,71.269,35.47
21/03/2005,65.75,65.2,66.56,63.83,9230527,-0.8365,2.73,231637356.6,67.23,71.026,33.44
22/03/2005,65.2,64.83,67.55,62.91,2624089,-0.5675,4.64,273623019.8,66.955,70.807,32.11
23/03/2005,64.83,62.73,66.11,61.74,3935224,-3.2392,4.37,265450702.2,66.631,70.578,25.82
24/03/2005,62.73,62.15,62.94,61.4,8134653,-0.9246,1.54,106655959.6,66.346,70.355,24.4
25/03/2005,62.15,62.08,62.24,62.04,5383966,-0.1126,0.2,79719286.67,66.031,70.104,24.23
28/03/2005,62.08,60.95,62.94,60.22,7335159,-1.8202,2.72,221096410.5,65.652,69.834,21.57
29/03/2005,60.95,61.28,61.79,59.34,702855,0.5414,2.45,151081759.3,65.342,69.54,24.19
30/03/2005,61.28,61.94,62.81,59.98,5432409,1.077,2.83,238654341.4,65.072,69.24,29.28
31/03/2005,61.94,62.99,63.35,60.81,346864,1.6952,2.54,182740175.3,64.862,68.968,36.57
01/04/2005,62.99,63.39,64.1,61.01,397569,0.635,3.09,235026610.7,64.674,68.704,39.15
04/04/2005,63.39,61.93,64.88,60.98,1119252,-2.3032,3.9,120949700.7,64.476,68.391,33.76
05/04/2005,61.93,60.11,62.59,58.09,5778584,-2.9388,4.5,179284480.6,64.166,68.052,28.49
06/04/2005,60.11,61.33,61.99,59.51,2386131,2.0296,2.48,178472044.4,63.915,67.739,35.73
07/04/2005,61.33,63.17,64.6,60.89,6617734,3.0002,3.71,85972565.69,63.704,67.457,44.8
08/04/2005,63.17,64.03,64.53,62.96,3491371,1.3614,1.57,250341826.8,63.546,67.233,48.46
11/04/2005,64.03,64.37,64.41,62.28,1794965,0.531,2.13,286604350.5,63.413,67.036,49.88
12/04/2005,64.37,65.18,66.68,63.55,178125,1.2584,3.13,67286456.03,63.35,66.865,53.18
13/04/2005,65.18,66.46,67.11,64.42,7185315,1.9638,2.69,220866021.4,63.292,66.717,57.89
14/04/2005,66.46,64.88,68.46,63.94,3104064,-2.3774,4.52,233124776.5,63.238,66.539,51.06
15/04/2005,64.88,64.35,66.19,63.7,6792274,-0.8169,2.49,273116303.1,63.168,66.355,48.97
18/04/2005,64.35,62.37,64.49,61.66,9524084,-3.0769,2.83,169752442.9,63.026,66.144,42.05
19/04/2005,62.37,62.18,62.39,61.67,7394606,-0.3046,0.72,188146899.2,62.893,65.924,41.44
20/04/2005,62.18,61.8,62.29,60.77,6110620,-0.6111,1.52,162022965,62.847,65.717,40.19
21/04/2005,61.8,60.64,62.54,60.06,8847071,-1.877,2.48,248834546.2,62.772,65.521,36.58
22/04/2005,60.64,60.77,61.18,60.44,9473823,0.2144,0.74,137473078.8,62.706,65.352,37.26
25/04/2005,60.77,58.38,61.62,58,5757017,-3.9329,3.62,106007918.9,62.578,65.124,30.72
26/04/2005,58.38,59.94,60.06,58.26,7369863,2.6721,1.8,139108216.4,62.51,64.939,38.33
27/04/2005,59.94,60.11,60.54,58.53,1230761,0.2836,2.01,222802144.1,62.419,64.763,39.11
28/04/2005,60.11,59.44,60.65,59.26,9310265,-1.1146,1.39,173948453.2,62.241,64.536,37.11
29/04/2005,59.44,57.57,59.52,56.44,4701037,-3.146,3.08,234521669.2,61.95,64.295,32.16
02/05/2005,57.57,58.05,58.14,56.38,9763561,0.8338,1.76,210794198.8,61.756,64.08,34.57
03/05/2005,58.05,57.73,61.03,57.58,6962665,-0.5512,3.45,121281639,61.638,63.828,33.71
04/05/2005,57.73,59.48,60.18,56.98,4212761,3.0314,3.2,144931601.5,61.545,63.633,42.19
05/05/2005,59.48,58.12,59.51,56.98,1588652,-2.2865,2.53,164935165.5,61.292,63.439,38.11
06/05/2005,58.12,60.01,60.26,57.17,9230128,3.2519,3.09,146451340,61.092,63.271,45.93
09/05/2005,60.01,59,60.89,57.16,4034297,-1.6831,3.73,183547507.3,60.823,63.081,42.82
10/05/2005,59,58.72,59.08,58.71,6617443,-0.4746,0.37,262545500.8,60.5,62.905,41.97
11/05/2005,58.72,57.81,61.58,57.62,6005843,-1.5497,3.96,79136133.61,60.067,62.715,39.24
12/05/2005,57.81,57.41,57.96,55.26,3516615,-0.6919,2.7,62696190.52,59.694,62.519,38.07
13/05/2005,57.41,56.15,57.73,55.11,4445020,-2.1947,2.62,189262974.4,59.284,62.299,34.57
16/05/2005,56.15,56.75,57.03,54.72,1273846,1.0686,2.31,278031510.6,59.003,62.116,37.52
17/05/2005,56.75,56.45,57,55.66,1521971,-0.5286,1.34,279136869.5,58.716,61.919,36.63
18/05/2005,56.45,55.53,56.57,55.22,2568007,-1.6298,1.35,190101119.8,58.403,61.703,33.98
19/05/2005,55.53,55.02,56.41,53.81,4837747,-0.9184,2.6,251177560.2,58.122,61.455,32.57
20/05/2005,55.02,53.3,56.19,52.68,5138658,-3.1261,3.51,179641267.9,57.748,61.178,28.3
23/05/2005,53.3,53.07,53.31,52.8,8067002,-0.4315,0.51,216255949.4,57.483,60.899,27.78
24/05/2005,53.07,52.15,54.17,52.14,7499972,-1.7336,2.03,168417498.6,57.094,60.613,25.73
25/05/2005,52.15,52.36,53.57,50.8,237299,0.4027,2.77,203388619.8,56.706,60.308,27.05
26/05/2005,52.36,53.98,53.99,52.21,9855828,3.094,1.78,214505642.6,56.433,60.068,36.46
27/05/2005,53.98,55.25,55.95,52.22,2801055,2.3527,3.73,105083719.7,56.317,59.858,42.7
30/05/2005,55.25,54.93,55.77,54.81,7475316,-0.5792,0.96,117987182.2,56.161,59.652,41.59
31/05/2005,54.93,53.12,57.13,52.89,3448642,-3.2951,4.24,233324659.3,55.93,59.418,35.91
01/06/2005,53.12,51.68,53.96,50.91,4025739,-2.7108,3.05,238683895.7,55.54,59.197,32.15
02/06/2005,51.68,49.6,51.72,49.19,8904625,-4.0248,2.53,162577197.7,55.114,58.946,27.65
03/06/2005,49.6,50.61,50.82,48.75,4813239,2.0363,2.07,118300922.9,54.645,58.717,32.59
06/06/2005,50.61,50.8,50.85,49.66,4994029,0.3754,1.19,228763692.3,54.235,58.514,33.51
07/06/2005,50.8,49.55,51.35,48.74,8085600,-2.4606,2.61,208429678.4,53.776,58.279,30.55
08/06/2005,49.55,51.44,52.65,48.83,5806776,3.8143,3.82,119141834.8,53.457,58.069,39.27
09/06/2005,51.44,51.02,52.27,50.09,4787835,-0.8165,2.18,56510068.98,53.138,57.83,38.12
10/06/2005,51.02,48.69,51.86,48.43,5604031,-4.5668,3.43,136782800,52.765,57.536,32.47
13/06/2005,48.69,48.73,49.69,48.05,5607027,0.0822,1.64,110105157.9,52.364,57.272,32.65
14/06/2005,48.73,48.95,49.88,47.74,2857161,0.4515,2.14,209532803.1,51.989,57.049,33.73
15/06/2005,48.95,49.84,51.19,47.67,5221537,1.8182,3.52,203215695.9,51.704,56.819,38.03
16/06/2005,49.84,49.98,50.24,49.68,4259727,0.2809,0.56,190343286.5,51.452,56.555,38.7
17/06/2005,49.98,49.6,50.07,48.22,3457280,-0.7603,1.85,123614654.5,51.268,56.266,37.51
20/06/2005,49.6,50.59,50.81,49.36,8870046,1.996,1.45,78824253.9,51.144,55.991,42.49
21/06/2005,50.59,50.11,52.43,48.94,7272931,-0.9488,3.49,115788334.2,51.042,55.689,40.79
22/06/2005,50.11,50.4,51.52,48.09,6546324,0.5787,3.43,231678665.1,50.944,55.368,42.29
23/06/2005,50.4,49.47,51.41,48.81,216113,-1.8452,2.6,217421918.1,50.718,55.06,38.89
24/06/2005,49.47,48.25,51.16,47.47,7639215,-2.4661,3.69,81536798.6,50.368,54.738,34.92
27/06/2005,48.25,50,51.01,47.75,2389004,3.6269,3.26,248283932.4,50.122,54.491,43.78
28/06/2005,50,49.67,51.46,48.77,8244756,-0.66,2.69,175136033.6,49.949,54.24,42.6
29/06/2005,49.67,48.53,50.8,46.54,883037,-2.2951,4.26,84398032.7,49.792,53.975,38.73
30/06/2005,48.53,48.59,48.62,46.71,7837269,0.1236,1.91,185482851.8,49.741,53.734,39.04
01/07/2005,48.59,48.57,50.23,48.42,4132779,-0.0412,1.81,82434024.2,49.639,53.49,38.97
04/07/2005,48.57,47.73,48.75,47.19,6567772,-1.7295,1.56,188237951.4,49.485,53.277,35.98
05/07/2005,47.73,48.18,48.95,47.54,2096651,0.9428,1.41,180026078.7,49.417,53.042,38.69
06/07/2005,48.18,49.21,50.68,47.18,9936971,2.1378,3.5,224930458,49.306,52.824,44.49
07/07/2005,49.21,50.58,52.19,48.25,5825512,2.784,3.94,248481351.9,49.284,52.647,51.12
08/07/2005,50.58,50.81,51.42,50.34,9972045,0.4547,1.08,84161639.83,49.39,52.511,52.15
11/07/2005,50.81,51.55,52.94,50.36,2500327,1.4564,2.58,190208007.1,49.53,52.381,55.41
12/07/2005,51.55,51.7,52.41,51.11,2764119,0.291,1.3,112689657.7,49.668,52.261,56.07
13/07/2005,51.7,50.72,52.59,50.57,2653088,-1.8956,2.02,66638046.29,49.712,52.086,50.82
14/07/2005,50.72,51.26,52.43,48.61,5500199,1.0647,3.82,110702613.5,49.776,51.948,53.41
15/07/2005,51.26,51.29,51.5,48.8,3003917,0.0585,2.7,68534223.24,49.86,51.774,53.56
18/07/2005,51.29,50.76,51.87,49.91,8770774,-1.0333,1.96,171107652.5,49.869,51.609,50.54
19/07/2005,50.76,50.48,51.95,48.89,132090,-0.5516,3.06,51647513.52,49.888,51.444,48.97
20/07/2005,50.48,52.76,53.72,49.85,2384162,4.5166,3.87,183227241.2,50.006,51.343,59.89
21/07/2005,52.76,52.75,54.03,51.07,3346407,-0.019,2.96,202727945.1,50.17,51.25,59.83
22/07/2005,52.75,51.99,53.59,51.71,1249330,-1.4408,1.88,233652766.9,50.356,51.167,55.26
25/07/2005,51.99,52.73,53.19,51.69,7494524,1.4234,1.5,84270351.09,50.493,51.087,58.58
26/07/2005,52.73,53.39,54.33,51.45,5756467,1.2517,2.88,224174360.1,50.679,51.025,61.33
27/07/2005,53.39,53.92,54.26,53.23,1237100,0.9927,1.03,239858009.4,50.948,50.993,63.43
28/07/2005,53.92,52.98,55.33,51.35,8872146,-1.7433,3.98,234276009.3,51.168,50.952,57.47
29/07/2005,52.98,52.13,53.65,50.36,7831468,-1.6044,3.29,234815104,51.346,50.929,52.65
01/08/2005,52.13,53.49,53.59,52.02,8258889,2.6089,1.57,257388214.3,51.634,50.937,58.63
02/08/2005,53.49,53.18,54.66,52.6,4471943,-0.5795,2.06,155115612,51.884,50.958,56.86
03/08/2005,53.18,53.16,54.94,52.26,2093126,-0.0376,2.68,111052055.8,52.081,50.974,56.75
04/08/2005,53.16,51.75,54.68,50.76,6543381,-2.6524,3.92,199504331.3,52.14,50.929,48.99
05/08/2005,51.75,50.43,52.19,50.41,8957524,-2.5507,1.78,99795276.05,52.121,50.833,43.06
08/08/2005,50.43,49.84,50.48,48.34,2411112,-1.1699,2.14,151279740,52.036,50.731,40.69
09/08/2005,49.84,49.72,49.98,49.41,3730718,-0.2408,0.57,165632492,51.936,50.663,40.2
10/08/2005,49.72,48.32,50.36,48.2,7996900,-2.8158,2.16,185921795.8,51.816,50.596,34.96
11/08/2005,48.32,48.1,48.4,47.89,3096871,-0.4553,0.51,193621647.4,51.658,50.566,34.21
12/08/2005,48.1,49.22,50.96,47.3,4603381,2.3285,3.66,245741768.4,51.555,50.538,41.17
15/08/2005,49.22,52.21,52.93,47.96,8364986,6.0748,4.97,243528201.6,51.628,50.566,54.88
16/08/2005,52.21,54.99,55.04,51.86,1519614,5.3247,3.18,114413225.7,51.853,50.675,63.42
17/08/2005,54.99,55.6,56.24,54.5,7671627,1.1093,1.74,257716000.3,51.995,50.758,64.99
18/08/2005,55.6,54.99,56.05,54.29,8403216,-1.0971,1.76,256653825,52.107,50.838,62.12
19/08/2005,54.99,56.24,56.5,54.41,8348478,2.2731,2.09,269626581.6,52.319,50.989,65.48
22/08/2005,56.24,55.94,56.78,55.03,9043968,-0.5334,1.75,212978746.5,52.48,51.133,64.01
23/08/2005,55.94,54.9,56.57,54.77,7689881,-1.8591,1.8,185773338.7,52.555,51.252,59.08
24/08/2005,54.9,56.6,57.44,53.64,810634,3.0965,3.8,142246127.9,52.689,51.387,63.97
25/08/2005,56.6,57.16,57.77,55.82,5308742,0.9894,1.95,146075433.5,52.898,51.531,65.44
26/08/2005,57.16,56.09,59.85,55.17,5546102,-1.8719,4.68,194945437.4,53.097,51.661,60.38
29/08/2005,56.09,55.79,57,55.42,2050892,-0.5349,1.58,232483664,53.212,51.765,59
30/08/2005,55.79,56.83,59.18,55.66,9609706,1.8641,3.52,123623599.4,53.394,51.899,62.22
31/08/2005,56.83,56.14,56.9,55.83,6610907,-1.2141,1.07,184571276.5,53.543,52.014,58.92
01/09/2005,56.14,57.23,57.58,54.53,1709927,1.9416,3.05,163206635.3,53.817,52.169,62.32
02/09/2005,57.23,58.81,60.42,56.58,3411727,2.7608,3.84,192222884,54.236,52.38,66.63
05/09/2005,58.81,58.84,58.95,58.69,5504198,0.051,0.26,194751744.1,54.686,52.557,66.71
06/09/2005,58.84,59.15,60.62,58.74,3034204,0.5269,1.88,271227982.5,55.157,52.747,67.55
07/09/2005,59.15,58.47,59.39,58.09,1770314,-1.1496,1.3,73375690.03,55.665,52.945,63.74
08/09/2005,58.47,58.36,59.46,58.05,5573918,-0.1881,1.41,193861168.6,56.178,53.141,63.12
09/09/2005,58.36,59.13,59.84,58.26,5430672,1.3194,1.58,253062717.1,56.674,53.352,65.64
12/09/2005,59.13,59.15,59.7,57.71,9934376,0.0338,1.99,198216777.4,57.021,53.58,65.71
13/09/2005,59.15,59.64,59.81,57.92,1557620,0.8284,1.89,160311500.5,57.253,53.81,67.35
14/09/2005,59.64,61.06,63.23,59.28,2964464,2.381,3.95,132765429.8,57.526,54.047,71.6
15/09/2005,61.06,61.38,61.87,60.15,7077312,0.5241,1.72,301393265.7,57.846,54.263,72.47
16/09/2005,61.38,62.49,62.61,60.98,5004360,1.8084,1.63,98025404.18,58.158,54.496,75.3
19/09/2005,62.49,61.63,62.86,58.92,6513056,-1.3762,3.94,141162718.5,58.443,54.698,69.36
20/09/2005,61.63,62.52,63.19,61.11,5860326,1.4441,2.08,159078835.4,58.824,54.914,71.83
21/09/2005,62.52,63.43,64.22,61.72,6837324,1.4555,2.5,181739414.2,59.165,55.168,74.14
22/09/2005,63.43,63.93,64.57,62.69,4699470,0.7883,1.88,202630545.6,59.503,55.422,75.33
23/09/2005,63.93,64.53,64.94,62.5,3244800,0.9385,2.44,269613775.2,59.926,55.687,76.72
26/09/2005,64.53,63.72,64.6,62.76,2587762,-1.2552,1.84,261638790.5,60.322,55.946,70.92
27/09/2005,63.72,63.55,65.3,63.52,6889818,-0.2668,1.78,94586321.72,60.658,56.207,69.73
28/09/2005,63.55,64.53,65.77,62.33,7465069,1.5421,3.44,235624408.1,61.078,56.443,72.58
29/09/2005,64.53,64.16,65.5,63.59,5397893,-0.5734,1.91,292059139.5,61.424,56.671,69.9
30/09/2005,64.16,65.33,66.5,63.97,4498410,1.8236,2.53,76613942.82,61.75,56.938,73.27
03/10/2005,65.33,66.34,66.92,63.95,6962764,1.546,2.97,248407069.8,62.125,57.21,75.79
04/10/2005,66.34,65.8,66.82,65.24,6187656,-0.814,1.58,185410979.9,62.458,57.458,71.89
05/10/2005,65.8,66.38,67.02,65.52,264359,0.8815,1.5,192966656,62.853,57.707,73.47
06/10/2005,66.38,64.8,68.2,63.25,7303139,-2.3802,4.95,321559888.4,63.175,57.944,63.07
07/10/2005,64.8,65.89,66.46,64.74,3995582,1.6821,1.72,91504466.25,63.513,58.219,66.58
10/10/2005,65.89,65.63,66.89,65.22,8063003,-0.3946,1.67,83268544.35,63.837,58.462,65
11/10/2005,65.63,66.28,66.72,64.71,3284350,0.9904,2.01,304780160,64.169,58.724,67.11
12/10/2005,66.28,67.4,68.97,66.26,6362435,1.6898,2.71,195586960.1,64.486,59.008,70.42
13/10/2005,67.4,67.87,68.11,67.32,6885807,0.6973,0.79,151597087,64.811,59.331,71.71
14/10/2005,67.87,68.01,68.73,67.04,3343352,0.2063,1.69,228795720.7,65.086,59.682,72.1
17/10/2005,68.01,68.86,70.64,67.72,1356771,1.2498,2.92,171767090.1,65.448,60.063,74.4
18/10/2005,68.86,69.31,69.65,68.09,8807967,0.6535,1.56,206632163.7,65.788,60.455,75.55
19/10/2005,69.31,70.61,71.24,69.3,1776862,1.8756,1.94,226334146.7,66.146,60.9,78.55
20/10/2005,70.61,70.95,71.67,70.03,5200101,0.4815,1.64,267738712.5,66.498,61.357,79.27
21/10/2005,70.95,71.32,71.74,70.91,6149126,0.5215,0.83,127129413.7,66.837,61.799,80.05
24/10/2005,71.32,72.01,72.6,69.88,2678166,0.9675,2.72,301274154.7,67.252,62.195,81.45
25/10/2005,72.01,72.06,72.7,71.55,1528394,0.0694,1.15,316682853.7,67.677,62.537,81.56
26/10/2005,72.06,74.21,74.95,71.63,1597441,2.9836,3.32,124940171.9,68.161,62.909,85.28
27/10/2005,74.21,75.53,77.33,73.67,7989347,1.7787,3.66,223967592.7,68.73,63.32,87.01
28/10/2005,75.53,75.21,76.98,75.17,1025369,-0.4237,1.81,173535403.8,69.224,63.699,84.42
31/10/2005,75.21,76.83,77.52,74.32,9121727,2.154,3.2,146027616.2,69.748,64.117,86.6
01/11/2005,76.83,77.46,78.28,75.98,7735726,0.82,2.3,177059992.4,70.331,64.568,87.34
02/11/2005,77.46,74.74,77.88,74.14,6505305,-3.5115,3.74,286512125.7,70.749,64.931,69.47
03/11/2005,74.74,74.75,75.11,73.8,6910231,0.0134,1.31,367979984,71.246,65.283,69.49
04/11/2005,74.75,74.93,75.18,74.07,901758,0.2408,1.11,337493603.3,71.698,65.66,69.96
07/11/2005,74.93,75.21,76.28,73.96,5806780,0.3737,2.32,89637319.78,72.178,66.048,70.72
08/11/2005,75.21,74.83,76.25,73.82,3305206,-0.5053,2.43,107658085,72.605,66.408,68.21
09/11/2005,74.83,75.75,76.63,72.46,7582642,1.2295,4.17,199807518.9,73.023,66.8,70.9
10/11/2005,75.75,75.82,76.2,75.13,6012002,0.0924,1.07,354932571.7,73.42,67.172,71.1
11/11/2005,75.82,76.31,77.14,75.73,7166170,0.6463,1.41,86051441.94,73.835,67.522,72.53
14/11/2005,76.31,77.02,78.05,75.63,6249974,0.9304,2.42,217225575,74.243,67.886,74.5
15/11/2005,77.02,77.83,78.32,75.48,3611035,1.0517,2.84,388189371.4,74.669,68.259,76.57
16/11/2005,77.83,77.86,77.97,77.28,1207756,0.0385,0.69,183307777.8,75.032,68.647,76.64
17/11/2005,77.86,80.18,81.22,77.3,9905155,2.9797,3.92,382289236.4,75.493,69.083,81.58
18/11/2005,80.18,81.01,81.44,78,4462156,1.0352,3.44,350140990.6,75.977,69.521,82.96
21/11/2005,81.01,80.96,82.12,80.74,194201,-0.0617,1.38,86387116.79,76.425,69.957,82.56
22/11/2005,80.96,81.25,82.16,80.56,1297344,0.3582,1.6,162253442,76.884,70.389,83.08
23/11/2005,81.25,82.89,83.68,81.16,2111822,2.0185,2.52,144145487.8,77.318,70.826,85.65
24/11/2005,82.89,83.03,83.79,81.74,9214240,0.1689,2.05,204065146.4,77.694,71.259,85.85
25/11/2005,83.03,82.57,83.72,81.97,1879195,-0.554,1.75,376392945.1,78.062,71.661,81.85
28/11/2005,82.57,81.4,83.13,80.35,7608624,-1.417,2.78,105869524.3,78.29,72.056,72.6
29/11/2005,81.4,79.98,81.98,79.52,3248287,-1.7445,2.46,138128340.6,78.416,72.405,63.25
30/11/2005,79.98,79.22,80,78.4,5187341,-0.9502,1.6,96857122.23,78.64,72.721,58.88
01/12/2005,79.22,80.31,80.77,77.93,2760735,1.3759,2.84,378908503.4,78.918,73.049,62.85
02/12/2005,80.31,79.83,81.37,79.68,5997622,-0.5977,1.69,119399112.1,79.163,73.355,60.1
05/12/2005,79.83,80.33,81.16,79.18,8060007,0.6263,1.98,307665134.9,79.419,73.687,61.96
06/12/2005,80.33,80.18,81.12,78.87,6498473,-0.1867,2.25,208029574,79.686,74.019,61.04
07/12/2005,80.18,80.5,81.7,79.27,2136458,0.3991,2.43,287320263.7,79.924,74.339,62.33
08/12/2005,80.5,80.2,81.03,80,3264931,-0.3727,1.03,223094923.9,80.143,74.66,60.32
09/12/2005,80.2,78.24,80.23,78.15,3472487,-2.4439,2.08,106413971,80.239,74.918,49.15
12/12/2005,78.24,78.41,79.52,77.92,3042402,0.2173,1.6,99747496.68,80.309,75.159,50.01
13/12/2005,78.41,77.94,78.44,77.73,7384301,-0.5994,0.71,173257520.1,80.314,75.402,47.6
14/12/2005,77.94,76.27,79.17,75.03,5972276,-2.1427,4.14,103052585.4,80.235,75.6,40.19
15/12/2005,76.27,75.24,77.4,75.1,1133040,-1.3505,2.3,258769673.9,79.988,75.809,36.43
16/12/2005,75.24,75.19,75.53,73.84,1521089,-0.0665,1.69,85965723.98,79.697,75.995,36.25
19/12/2005,75.19,75.75,76.19,74.94,2041486,0.7448,1.25,179601259.5,79.436,76.197,39.79
20/12/2005,75.75,74.05,76.09,73.7,6125380,-2.2442,2.39,263452296.2,79.076,76.352,33.68
21/12/2005,74.05,74.86,74.92,71.58,7628444,1.0939,3.34,199168922.3,78.675,76.502,38.52
22/12/2005,74.86,74.6,75.8,74.28,6465339,-0.3473,1.52,169697904.2,78.254,76.636,37.57
23/12/2005,74.6,75.14,75.31,73.03,3658207,0.7239,2.28,214376327.1,77.882,76.779,40.83
26/12/2005,75.14,74.49,75.42,73.99,7066449,-0.8651,1.43,175960319.7,77.536,76.891,38.24
27/12/2005,74.49,75.32,76.02,74.31,6534142,1.1142,1.71,323121460.7,77.304,77.012,43.2
28/12/2005,75.32,75.96,76.39,74.14,1663298,0.8497,2.25,95012917.41,77.14,77.119,46.75
29/12/2005,75.96,77.51,78.06,75.73,3726728,2.0405,2.33,230798650.8,77,77.25,54.2
30/12/2005,77.51,78.07,79.12,77.05,3333099,0.7225,2.07,226589132.2,76.912,77.385,56.57
02/01/2006,78.07,76.69,79.04,76.62,7554491,-1.7676,2.42,171829665.3,76.73,77.478,49.75
03/01/2006,76.69,76.84,78.3,75.04,4210926,0.1956,3.26,256743037.1,76.564,77.574,50.45
04/01/2006,76.84,74.98,76.92,72.86,5273558,-2.4206,4.06,346626011,76.288,77.589,42.54
05/01/2006,74.98,75.43,76.49,74.55,9515165,0.6002,1.94,85505982.64,76.049,77.587,44.79
06/01/2006,75.43,75.03,76.29,74.11,4108915,-0.5303,2.18,124533201.1,75.888,77.584,43.17
09/01/2006,75.03,75.65,76.17,74.88,7592030,0.8263,1.29,187216374.7,75.75,77.56,46.41
10/01/2006,75.65,75.72,76.42,75.18,3718558,0.0925,1.24,302553316.8,75.64,77.525,46.78
11/01/2006,75.72,74.88,77.59,73.27,3465136,-1.1094,4.32,357266470.5,75.57,77.528,42.96
12/01/2006,74.88,74.23,77.77,72.8,1882656,-0.8681,4.97,135472074.9,75.52,77.518,40.22
13/01/2006,74.23,72.94,75.38,72.89,7463367,-1.7378,2.49,168479854.2,75.407,77.478,35.4
16/01/2006,72.94,72.37,74.03,71.48,3695587,-0.7815,2.55,250013016.5,75.238,77.421,33.49
17/01/2006,72.37,72.81,73.11,70.8,4250314,0.608,2.31,225530308.2,75.176,77.381,36.35
18/01/2006,72.81,73.77,73.81,72.51,5289238,1.3185,1.3,216441051.7,75.122,77.341,42.18
19/01/2006,73.77,72.92,74.55,72.41,406928,-1.1522,2.14,166618487.3,75.038,77.283,38.79
20/01/2006,72.92,72.68,75.13,71.9,2295860,-0.3291,3.23,234353452.3,74.914,77.211,37.86
23/01/2006,72.68,72.56,74.23,71.29,6664034,-0.1651,2.94,267021398.6,74.818,77.121,37.38
24/01/2006,72.56,73.22,74.6,71.34,2018105,0.9096,3.26,351668305.2,74.713,77.029,41.76
25/01/2006,73.22,72.35,75.18,72.27,7654351,-1.1882,2.91,90761369.98,74.532,76.919,37.99
26/01/2006,72.35,72.71,73.74,71.72,4762400,0.4976,2.02,178043261,74.292,76.77,40.39
27/01/2006,72.71,72.6,73.74,72.48,9298141,-0.1513,1.26,210149118.6,74.019,76.601,39.88
30/01/2006,72.6,71.38,72.8,70.68,4696379,-1.6804,2.12,231686869.9,73.754,76.41,34.68
31/01/2006,71.38,70.14,72.81,69.78,8824631,-1.7372,3.03,253289107.8,73.418,76.188,30.35
01/02/2006,70.14,68.2,70.34,66.67,4563311,-2.7659,3.67,87099158.46,73.08,75.894,25.07
02/02/2006,68.2,68.31,68.91,66.86,9331700,0.1613,2.05,246276853,72.724,75.599,25.86
03/02/2006,68.31,67.92,69.25,65.79,3258098,-0.5709,3.46,240709922,72.368,75.306,24.86
06/02/2006,67.92,67.64,68.42,67.11,7735130,-0.4122,1.31,169919134.3,71.968,75.031,24.14
07/02/2006,67.64,67.4,67.67,66.61,8275293,-0.3548,1.06,287982771,71.552,74.78,23.51
08/02/2006,67.4,66.25,68.11,65.65,1746860,-1.7062,2.46,88165026.99,71.12,74.52,20.73
